citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa,record_id,citekey_collision
Gebru2025,ARTICLE,"Predictors of extrapyramidal side effects among patients taking antipsychotic medication at Mekelle psychiatry units, Northern Ethiopia, 2023: unmatched case-control study","Gebru, Welu Abadi and Asfaw, Gebregziabher Kidanemariam and Berhe, Kenfe Tesfay and Begashaw, Tesfaye Derbie and Reta, Hiwot Gebrewahid and Gebresilassie, Hagos Tsegabrhan",2025,BMC Psychiatry,10.1186/s12888-025-07202-7,https://www.scopus.com/pages/publications/105014727014?origin=resultslist,,25,1,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True,Gebru2025,False
Satapathy2024,ARTICLE,A comprehensive review and recent advancement in the application of tannins for treating Parkinson disease,"Satapathy, Trilochan and Kumar, Deepak",2024,Pharmacological Research - Modern Chinese Medicine,10.1016/j.prmcm.2024.100499,https://www.scopus.com/pages/publications/85201752634?origin=resultslist,,12,,Article,Cited by: 17; All Open Access; Gold Open Access; Green Open Access,True,True,True,Satapathy2024,False
Malagelada2025427,ARTICLE,European Guideline on Chronic Nausea and Vomiting—A UEG and ESNM Consensus for Clinical Management,"Malagelada, Carolina and Keller, Jutta and Sifrim, Daniel and Serra, Jordi and Tack, Jan and Mulak, Agata and Stengel, Andreas and Aguilar, Ariadna and Drewes, Asbjorn Mohr and Josefsson, Axel and Bonaz, Bruno and Dumitrascu, Dan and Keszthelyi, Daniel and Barba, Elizabeth and Carbone, Florencia and Zerbib, Frank and Marchegiani, Giovanni and Hauser, Goran and Gourcerol, Guillaume and Tornblom, Hans and Hammer, Heinz and Aziz, Imran and Matic, Jelena Rakic and Mendive, Juan and Nikaki, Kornilia and Wauters, Lucas and Alcalá-González, Luis Gerardo and Waluga, Marek and Jinga, Mariana and Corsetti, Maura and Rommel, Nathalie and Shidrawi, Ray and De Giorgio, Roberto and Kadirkamanathan, Sritharan and Surdea-Blaga, Teodora",2025,United European Gastroenterology Journal,10.1002/ueg2.12711,https://www.scopus.com/pages/publications/85214092552?origin=resultslist,427 - 471,13,3,Article,Cited by: 7; All Open Access; Green Open Access,True,False,True,Malagelada2025427,False
Fuentes2026,ARTICLE,"Cannabigerol and cannabigerolic acid: Biosynthesis, pharmacology, and translational perspectives. A critical review","Fuentes, Giselle Magalí and Echarte, Stella Maris and Parise, Alejandro Ruben and Ramírez, Cristina Luján and Orallo, Dalila Elisabet",2026,Phytomedicine Plus,10.1016/j.phyplu.2026.100965,https://www.scopus.com/pages/publications/105034102396?origin=resultslist,,6,2,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Fuentes2026,False
Saturnino Guarino20244210,ARTICLE,Identification and In Vitro and In Vivo Characterization of KAC-50.1 as a Potential α-Synuclein PET Radioligand,"Saturnino Guarino, Dinahlee and Miranda Azpiazu, Patricia and Sunnemark, Dan and Elmore, Charles S. and Bergare, Jonas and Artelsmair, Markus and Nordvall, Gunnar and Forsberg Morén, Anton and Jia, Zhisheng and Cortes-Gonzalez, Miguel and Mach, Robert H. and Wilcox, Kyle C. and Finnema, Sjoerd and Schou, Magnus and Varrone, Andrea",2024,ACS Chemical Neuroscience,10.1021/acschemneuro.4c00493,https://www.scopus.com/pages/publications/85208963620?origin=resultslist,4210 - 4219,15,22,Article,Cited by: 7; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Saturnino Guarino20244210,False
Deliz2026541,ARTICLE,New-Onset Psychosis in a Person with Parkinson's Disease after “Horny Goat Weed” Use,"Deliz, Juan R. and Manoocheri, Kasra and Larson, Danielle N. and Bega, Danny",2026,Movement Disorders Clinical Practice,10.1002/mdc3.70350,https://www.scopus.com/pages/publications/105015216130?origin=resultslist,541 - 543,13,2,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Deliz2026541,False
He2025e44392,ARTICLE,The regulatory mechanisms of active ingredients in traditional Chinese medicine for inflammation in Parkinson disease: A review,"He, Yuxuan and Wang, Jingyi and Ying, Chunmiao and Liang, Weixiao and Yin, Zaitian and Gao, Jing and Wang, Boqiao and Zhao, Xiaohui and Zhang, Yunke",2025,Medicine (United States),10.1097/MD.0000000000044392,https://www.scopus.com/pages/publications/105020894047?origin=resultslist,e44392,104,42,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,He2025e44392,False
Bangash2025173,ARTICLE,Personality disorders in later life: An update,"Bangash, Ayesha",2025,BJPsych Advances,10.1192/bja.2024.41,https://www.scopus.com/pages/publications/85205728448?origin=resultslist,173 - 185,31,3,Article,Cited by: 1,False,False,False,Bangash2025173,False
Mente2026529,ARTICLE,Cannabidiol mitigates cognitive impairment from LPS-induced neuroinflammation in mice,"Mente, Sultan and Polat, Elif Beyzanur and Kiyak-Kırmacı, Hümeysa and Ertaş, Büşra",2026,Journal of Research in Pharmacy,10.12991/jrespharm.1711372,https://www.scopus.com/pages/publications/105039482380?origin=resultslist,529 - 534,30,2,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False,Mente2026529,False
Peball2024,ARTICLE,Long-term safety and efficacy of open-label nabilone on sleep and pain in Parkinson´s Disease,"Peball, Marina and Heim, Beatrice and Carbone, Federico and Schorr, Oliver and Werkmann, Mario and Ellmerer, Philipp and Marini, Kathrin and Krismer, Florian and Knaus, Hans-Günther and Poewe, Werner and Djamshidian, Atbin and Seppi, Klaus",2024,npj Parkinson's Disease,10.1038/s41531-024-00665-7,https://www.scopus.com/pages/publications/85187890445?origin=resultslist,,10,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Peball2024,False
Demirel2026,ARTICLE,Cannabidiol Protects Against 1-Methyl-4-Phenylpyridinium and Manganese-Induced Neurotoxicity via Nod-Like Receptor Protein 3 Inflammasome Suppression,"Demirel, Göksun and Yirün, Anıl and Çakir, Deniz Arca and Özkan, Hüseyin and Güneş, Berfu Şura and Selvi, Selen and Öztürk, Yeter EROL. and Erkekoğlu, Pınar",2026,Journal of Biochemical and Molecular Toxicology,10.1002/jbt.70957,https://www.scopus.com/pages/publications/105041189158?origin=resultslist,,40,6,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Demirel2026,False
Romero2024714,ARTICLE,"COMBINED NON-INVASIVE NEUROMODULATION USING TRANSCRANIAL DIRECT CURRENT STIMULATION, MOTOR IMAGERY AND ACTION OBSERVATION FOR MOTOR, COGNITIVE AND FUNCTIONAL RECOVERY IN CORTICO-BASAL DEGENERATION: A SINGLE CASE STUDY","Romero, Juan Pablo and Martínez-Benito, Alexis and de Noreña, David and Hurtado-Martínez, Alfonso and Sánchez-Cuesta, Francisco José and González-Zamorano, Yeray and Moreno-Verdú, Marcos",2024,EXCLI Journal,10.17179/excli2024-7027,https://www.scopus.com/pages/publications/85215383427?origin=resultslist,714 - 726,23,,Article,Cited by: 5,False,False,False,Romero2024714,False
Ruver-Martins2024,ARTICLE,Low doses of cannabis extract ameliorate non-motor symptoms of Parkinson’s disease patients: a case series,"Ruver-Martins, Ana Carolina and Martinez, Ingrid Andrea Rodriguez and Holla, Vinicius Giesel and Souza, Beatriz Larentis de and Silva, Elton Gomes da and Novoa, Diana Marcela Aragon and Souza-Silva, Eduardo and Araujo, Fabiano Soares and Prediger, Rui Daniel and Nascimento, Francisney Pinto do",2024,Frontiers in Human Neuroscience,10.3389/fnhum.2024.1466438,https://www.scopus.com/pages/publications/86000645885?origin=resultslist,,18,,Article,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True,Ruver-Martins2024,False
Liu2024733,ARTICLE,JWH133 attenuates behavior deficits and iron accumulation in 6-OHDA-induced Parkinson’s disease model rats,"Liu, Man and Pan, Dong and Wang, Meng Ya and Deng, Han and Ma, Ze Gang",2024,Journal of Neurophysiology,10.1152/jn.00137.2024,https://www.scopus.com/pages/publications/85202290919?origin=resultslist,733 - 743,132,3,Article,Cited by: 7,False,False,False,Liu2024733,False
Ting2026,ARTICLE,Early clinical characteristics of pathologically confirmed progressive supranuclear palsy and corticobasal degeneration,"Ting, Simon Kang Seng and Asahara Thio, Sean and Cao, Ke and Hameed, Shahul and Li, Weishan and Mukesh Shah, Jinesh and Lin, Shawn and Sim, Jingwei and Chiew, Hui Jin and Ng, Kok Pin and Ng, Adeline S. L.",2026,Journal of Neurology,10.1007/s00415-026-13742-z,https://www.scopus.com/pages/publications/105033301770?origin=resultslist,,273,3,Article,Cited by: 0,False,False,False,Ting2026,False
Ghirelli2026,ARTICLE,Predicting pattern and spread of brain atrophy and tau deposition in progressive supranuclear palsy,"Ghirelli, Alma and Ali, Farwa and Stephens, Yehkyoung C. and Clark, Heather M. and Stierwalt, Julie A.G. and Machulda, Mary M. and Agosta, Federica and Filippi, Massimo and Dickson, Dennis W. and Lowe, Val J. and Josephs, Keith A. and Whitwell, Jennifer L. and Satoh, Ryota",2026,NeuroImage: Clinical,10.1016/j.nicl.2026.104031,https://www.scopus.com/pages/publications/105044185964?origin=resultslist,,51,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Ghirelli2026,False
Duga20241131,ARTICLE,Long-Term Globus Pallidus Internus Deep Brain Stimulation in Pediatric Non-Degenerative Dystonia: A Cohort Study and a Meta-Analysis,"Duga, Valentina and Giossi, Riccardo and Romito, Luigi Michele and Stanziano, Mario and Levi, Vincenzo and Panteghini, Celeste and Zorzi, Giovanna and Nardocci, Nardo",2024,Movement Disorders,10.1002/mds.29815,https://www.scopus.com/pages/publications/85191172538?origin=resultslist,1131 - 1144,39,7,Article,Cited by: 25; All Open Access; Hybrid Gold Open Access,True,True,False,Duga20241131,False
Alves202434,ARTICLE,Use of phytocanabinoids in animal models of Parkinson's disease: Systematic review,"Alves, Amanda de Deus Ferreira and Dias, Fernanda Carolina Ribeiro and Cadena, Pabyton Gonçalves and Silva-Jr, Valdemiro Amaro",2024,NeuroToxicology,10.1016/j.neuro.2024.08.002,https://www.scopus.com/pages/publications/85202580519?origin=resultslist,34 - 44,105,,Article,Cited by: 4,False,False,False,Alves202434,False
Hu20253239,ARTICLE,Cognitive and neuropsychiatric profiles distinguish atypical parkinsonian syndromes,"Hu, Michele T and Coma, Agustin Querejeta and Rowe, James B and Zerenner, Tanja and Church, Alistair and Fumi, Riona and Costantini, Alyssa and Jabbari, Edwin and Jensen, Marte T and Gerhard, Alexander and Pavese, Nicola and Kobylecki, Christopher and Leigh, P. Nigel and Koychev, Ivan and Morris, Huw R and Manohar, Sanjay G",2025,Brain,10.1093/brain/awaf132,https://www.scopus.com/pages/publications/105015536857?origin=resultslist,3239 - 3251,148,9,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Hu20253239,False
Targa2025,ARTICLE,The cannabinoid CB2 receptor: improvement of sleep or memory in rotenone model of Parkinson's disease,"Targa, Adriano D.S. and dos Santos-Lima, Gustavo Z. and Rodrigues, Lais S. and Cavalcante, Samantha F. and Fontenele-Araújo, John and Torterolo, Pablo and Fagotti, Juliane and Ilkiw, Jéssica and Noseda, Ana Carolina D. and Trombetta-Lima, Marina and Dorieux, Flávia and Dominico, Patricia S. and Sogayar, Mari C. and Andersen, Monica Levy and Stern, Cristina Aparecida and Lima, Marcelo M.S.",2025,European Journal of Pharmacology,10.1016/j.ejphar.2025.177745,https://www.scopus.com/pages/publications/105005321396?origin=resultslist,,1000,,Article,Cited by: 3; All Open Access; Green Open Access,True,False,True,Targa2025,False
Upadhyay2026,ARTICLE,Neural receptors as the gateway to neuroprotection: The current landscape of Parkinson's therapeutics,"Upadhyay, Riddhi and Sevanan, Murugan",2026,Advances in Pharmacology,10.1016/bs.apha.2026.04.002,https://www.scopus.com/pages/publications/105050229457?origin=resultslist,,,,Article,Cited by: 0,False,False,False,Upadhyay2026,False
Chang2024,ARTICLE,Xanthine or hypoxanthine or both may play therapeutical effect in Parkinson's disease through the endocannabinoid system,"Chang, Bowen and Niu, Chaoshi and Jiang, Yuge",2024,Medical Hypotheses,10.1016/j.mehy.2023.111231,https://www.scopus.com/pages/publications/85179963714?origin=resultslist,,182,,Article,Cited by: 6,False,False,False,Chang2024,False
Li20241669,ARTICLE,Resting State Brain Networks under Inverse Agonist versus Complete Knockout of the Cannabinoid Receptor 1,"Li, Hui and Ye, Qiong and Wang, Da and Shi, Bowen and Xu, Wenjing and Zhang, Shuning and Han, Xiaoyang and Zhang, Xiao-Yong and Thompson, Garth J.",2024,ACS Chemical Neuroscience,10.1021/acschemneuro.3c00804,https://www.scopus.com/pages/publications/85189978819?origin=resultslist,1669 - 1683,15,8,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Li20241669,False
Hirose2025,ARTICLE,Corticobasal degeneration preceded by cognitive impairment and apathy: An autopsy case report,"Hirose, Shoma and Kobayashi, Ryota and Hatakeyama, Shigeki and Kawakatsu, Shinobu and Suzuki, Akihito and Kawanishi, Chiaki and Utsumi, Kumiko",2025,Psychiatry and Clinical Neurosciences Reports,10.1002/pcn5.70174,https://www.scopus.com/pages/publications/105012282861?origin=resultslist,,4,3,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Hirose2025,False
Jurado-Coronel2026774,ARTICLE,Cannabidiol confers neuroprotection against 6-OHDA toxicity by rescuing Nrf2 proteostasis and preserving mitochondrial integrity,"Jurado-Coronel, Juan and Duennwald, Martin L.",2026,Free Radical Biology and Medicine,10.1016/j.freeradbiomed.2026.08.012,https://www.scopus.com/pages/publications/105046970455?origin=resultslist,774 - 790,255,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False,Jurado-Coronel2026774,False
Jena2024,ARTICLE,"Novel neuroprotective 5,6-dihydropyrido[2′,1':2,3]imidazo[4,5-c]quinoline derivatives acting through cholinesterase inhibition and CB2 signaling modulation","Jena, Sushovan and Gonzalez, Gabriel and Vítek, Dominik and Kvasnicová, Marie and Štěpánková, Šárka and Strnad, Miroslav and Voller, Jiří and Chanda, Kaushik",2024,European Journal of Medicinal Chemistry,10.1016/j.ejmech.2024.116592,https://www.scopus.com/pages/publications/85198538522?origin=resultslist,,276,,Article,Cited by: 24; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Jena2024,False
Jamshaid2026260,ARTICLE,Exploring the Therapeutic Potential of Cannabis Constituents in Parkinson’s Disease: Insights from Molecular Docking Simulations,"Jamshaid, Attiya and Aziz, Moawaz and Raza, Usama and Mazhar, Rahman and Shakil, Muhammad Asad Ullah and Sajid, Muhammad and Tang, Lixia and Sehgal, Sheikh Arslan",2026,Medinformatics,10.47852/bonviewMEDIN62029324,https://www.scopus.com/pages/publications/105048557556?origin=resultslist,260 - 274,3,3,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False,Jamshaid2026260,False
Gómez-Pineda20241488,ARTICLE,Neurotrophin-3 Rescues Striatal Synaptic Plasticity in Model of Neurodegeneration by PLC Signaling Activation,"Gómez-Pineda, Victor G. and Nieto-Mendoza, Elizabeth and Torres-Cruz, Francisco M. and Hernández-Echeagaray, Elizabeth",2024,CNS and Neurological Disorders - Drug Targets,10.2174/0118715273298919240531110022,https://www.scopus.com/pages/publications/85204943538?origin=resultslist,1488 - 1498,23,12,Article,Cited by: 3,False,False,False,Gómez-Pineda20241488,False
Jiang2024,ARTICLE,Protective effect of phenylpropionamides in the seed of Cannabis Sativa L. on Parkinson's disease through autophagy,"Jiang, Yi-kai and Li, Meng-meng and Wang, Si-yi and Hao, Zhi-chao and Meng, Xin and Kuang, Hai-xue and Yang, Bing-you and Liu, Yan",2024,Fitoterapia,10.1016/j.fitote.2024.105883,https://www.scopus.com/pages/publications/85187391594?origin=resultslist,,175,,Article,Cited by: 11,False,False,False,Jiang2024--article,True
Strada2026,ARTICLE,"Medicinal use of non-prescribed cannabis: a cross-sectional survey on patterns of use, motives for use, and treatment access in the Netherlands","Strada, Lisa and Korteling, Simone and Vergeer, Mark and Oomen, Pieter",2026,Journal of Cannabis Research,10.1186/s42238-025-00355-y,https://www.scopus.com/pages/publications/105026872584?origin=resultslist,,8,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Strada2026,False
Tseng2025109,ARTICLE,Butane Intoxication: A Case Report with Brain Images Resembling Wernicke Encephalopathy and a Delayed Sequela of Slow Orthostatic Tremor,"Tseng, Ting-Yi and Fong, Vai-Hong and Kuo, Kuei-Hong and Hong, Chien-Tai and Lai, Tzu-Hsien",2025,Acta Neurologica Taiwanica,10.4103/ANT.ANT_113_0027,https://www.scopus.com/pages/publications/105008461419?origin=resultslist,109 - 112,34,2,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Tseng2025109,False
Cilia2026,ARTICLE,"Effects of pimavanserin, xanomeline and highly-purified plant-derived cannabidiol on MK-801-induced behaviours in mice relevant to psychosis","Cilia, Jackie and Guillermin-Escobar, Oriane and McCreary, Andrew C. and Virley, David and Li, Jennifer",2026,Journal of Psychopharmacology,10.1177/02698811261456216,https://www.scopus.com/pages/publications/105042783702?origin=resultslist,,,,Article,Cited by: 0; All Open Access; Bronze Open Access,True,False,False,Cilia2026,False
Grabitz2024418,ARTICLE,Research encouraging off-label use of quetiapine: A systematic meta-epidemiological analysis,"Grabitz, Peter and Saksone, Lana and Schorr, Susanne Gabriele and Schwietering, Johannes and Bittlinger, Merlin and Kimmelman, Jonathan",2024,Clinical Trials,10.1177/17407745231225470,https://www.scopus.com/pages/publications/85183930147?origin=resultslist,418 - 429,21,4,Article,Cited by: 6; All Open Access; Bronze Open Access,True,False,False,Grabitz2024418,False
Santos2025,ARTICLE,Neuroprotective effects of a cannabidiol nanoemulsion in a rotenone-induced rat model of Parkinson's disease: Insights into the gut-brain axis,"Santos, Júlio César Claudino dos and Aquino, Pedro Everson Alexandre de and Rebouças, Conceição da Silva Martins and Sallem, Camilla Costa and Guizardi, Marissa Prudente Pinheiro and Noleto, Felipe Micelli and Zampieri, Davila de Sousa and Ricardo, Nágila Maria Pontes Silva and Brito, Débora Hellen Almeida de and Silveira, Edilberto Rocha and Leitão, Renata Ferreira de Carvalho and Brito, Gerly Anne de Castro and Viana, Glauce Socorro de Barros",2025,European Journal of Pharmacology,10.1016/j.ejphar.2025.177748,https://www.scopus.com/pages/publications/105007017714?origin=resultslist,,1002,,Article,Cited by: 7,False,False,False,Santos2025,False
Ruttle202640,ARTICLE,Percutaneous endoscopic gastrostomy in atypical parkinsonian syndromes: survival and aspiration outcomes from a retrospective international cohort,"Ruttle, Tim and Jones, Edward and Towns, Cindy",2026,New Zealand Medical Journal,10.26635/6965.7117,https://www.scopus.com/pages/publications/105028998996?origin=resultslist,40 - 49,139,1628,Article,Cited by: 1,False,False,False,Ruttle202640,False
Salabasidou20241642,ARTICLE,Pain in Parkinson disease: a deep phenotyping study,"Salabasidou, Elena and Binder, Tobias and Volkmann, Jens and Kuzkina, Anastasia and Üçeyler, Nurcan",2024,Pain,10.1097/j.pain.0000000000003173,https://www.scopus.com/pages/publications/85196766962?origin=resultslist,1642 - 1654,165,7,Article,Cited by: 5,False,False,False,Salabasidou20241642,False
Areti2025,ARTICLE,Factors predicting manipulation under anaesthesia after total knee replacement,"Areti, Aruni and Ratcliff, Terrul and Perake, Vinayak and Sambandam, Senthil N.",2025,Archives of Orthopaedic and Trauma Surgery,10.1007/s00402-025-05758-3,https://www.scopus.com/pages/publications/85216717963?origin=resultslist,,145,1,Article,Cited by: 3,False,False,False,Areti2025,False
Shi2024,ARTICLE,Multimodal data fusion reveals functional and neurochemical correlates of Parkinson's disease,"Shi, Dafa and Wu, Shuohua and Zhuang, Caiyu and Mao, Yumeng and Wang, Qianqi and Zhai, Huige and Zhao, Nannan and Yan, Gen and Wu, Renhua",2024,Neurobiology of Disease,10.1016/j.nbd.2024.106527,https://www.scopus.com/pages/publications/85193448715?origin=resultslist,,197,,Article,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True,Shi2024,False
Pisani20261566,ARTICLE,Gray Matter Volume Loss in Parkinson's Disease Psychosis and Cannabinoid Receptor Gene Expression in the Brain,"Pisani, Sara and Váša, František and Velayudhan, Latha and Bhattacharyya, Sagnik",2026,Movement Disorders,10.1002/mds.70222,https://www.scopus.com/pages/publications/105030554296?origin=resultslist,1566 - 1571,41,6,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Pisani20261566,False
Barré2025,ARTICLE,Patterns of Use and Patient-Reported Effects of Cannabinoids in People With PD: A Nationwide Survey,"Barré, Tangui and Cazorla, Géraldine and Di Beo, Vincent and Lopez, Fabienne and Radoszycki, Lise and Maradan, Gwenaëlle and Baunez, Christelle and Carrieri, Patrizia",2025,Parkinson's Disease,10.1155/padi/2979089,https://www.scopus.com/pages/publications/105006679748?origin=resultslist,,2025,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Barré2025,False
Weber2024,ARTICLE,Oral Cannabidiol for Seborrheic Dermatitis in Patients With Parkinson Disease: Randomized Clinical Trial,"Weber, Isaac and Zagona-Prizio, Caterina and Sivesind, Torunn E. and Adelman, Madeline and Szeto, Mindy D. and Liu, Ying and Sillau, Stefan H. and Bainbridge, Jacquelyn and Klawitter, Jost and Sempio, Cristina and Dunnick, Cory A. and Leehey, Maureen A. and Dellavalle, Robert P.",2024,JMIR Dermatology,10.2196/49965,https://www.scopus.com/pages/publications/85191860967?origin=resultslist,,7,,Article,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True,Weber2024,False
Ono20261405,ARTICLE,Chronological Diagnostic Algorithm Predicting Neuropathology in Parkinsonism,"Ono, Daisuke and Sekiya, Hiroaki and Maier, Alexia R. and Graff-Radford, Neill R. and Wszolek, Zbigniew K. and Dickson, Dennis W.",2026,Annals of Neurology,10.1002/ana.78193,https://www.scopus.com/pages/publications/105033017504?origin=resultslist,1405 - 1414,99,6,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Ono20261405,False
Yan2024,ARTICLE,Quantitative susceptibility mapping of multiple system atrophy and Parkinson's disease correlates with neurotransmitter reference maps,"Yan, Su and Lu, Jun and Duan, Bingfang and Zhu, Hongquan and Liu, Dong and Li, Li and Qin, Yuanyuan and Li, Yuanhao and Zhu, Wenzhen",2024,Neurobiology of Disease,10.1016/j.nbd.2024.106549,https://www.scopus.com/pages/publications/85195067187?origin=resultslist,,198,,Article,Cited by: 11; All Open Access; Gold Open Access,True,True,False,Yan2024,False
Griffith2024198,ARTICLE,Cannabis use in Parkinson's disease: Patient access to medical cannabis and physician perspective on product safety,"Griffith, Symone T. and Conrow, Kendra D. and Go, Michael and McEntee, Mindy L. and Daniulaityte, Raminta and Nadesan, Majia H. and Swinburne, Mathew R. and Shill, Holly A. and Leung, Maxwell C.K.",2024,NeuroToxicology,10.1016/j.neuro.2024.05.008,https://www.scopus.com/pages/publications/85196850492?origin=resultslist,198 - 205,103,,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False,Griffith2024198,False
Ponciano2025,ARTICLE,Cannabigerol Mitigates Haloperidol-Induced Vacuous Chewing Movements in Mice,"Ponciano, R. and Hallak, J.E.C. and Crippa, J.A. and Guimarães, F.S. and Bel, Elaine Ap. Del",2025,Neurotoxicity Research,10.1007/s12640-024-00724-0,https://www.scopus.com/pages/publications/85212771694?origin=resultslist,,43,1,Article,Cited by: 1,False,False,False,Ponciano2025,False
Kim2024290,ARTICLE,Relationship between drug-induced movement disorders and psychosis in adults living in precarious housing or homelessness,"Kim, David D. and Procyshyn, Ric M. and Jones, Andrea A. and Gicas, Kristina M. and Jones, Paul W. and Petersson, Anna M. and Lee, Lik Hang N. and McLellan-Carich, Rachel and Cho, Lianne L. and Panenka, William J. and Leonova, Olga and Lang, Donna J. and Thornton, Allen E. and Honer, William G. and Barr, Alasdair M.",2024,Journal of Psychiatric Research,10.1016/j.jpsychires.2024.01.003,https://www.scopus.com/pages/publications/85181825276?origin=resultslist,290 - 296,170,,Article,Cited by: 2,False,False,False,Kim2024290,False
Lapmanee2024,ARTICLE,Assessing the Safety and Therapeutic Efficacy of Cannabidiol Lipid Nanoparticles in Alleviating Metabolic and Memory Impairments and Hippocampal Histopathological Changes in Diabetic Parkinson’s Rats,"Lapmanee, Sarawut and Bhubhanil, Sakkarin and Wongchitrat, Prapimpun and Charoenphon, Natthawut and Inchan, Anjaree and Ngernsutivorakul, Thitaphat and Dechbumroong, Piroonrat and Khongkow, Mattaka and Namdee, Katawut",2024,Pharmaceutics,10.3390/pharmaceutics16040514,https://www.scopus.com/pages/publications/85191493976?origin=resultslist,,16,4,Article,Cited by: 15; All Open Access; Gold Open Access; Green Open Access,True,True,True,Lapmanee2024,False
El Zibaoui2026105,ARTICLE,"Clinical, practical, and psychosocial challenges of living with glucose transporter type 1 deficiency syndrome","El Zibaoui, Roba and McDonald, Tanya J.W. and Steele, Glenna and Kossoff, Eric H. and Cervenka, Mackenzie C.",2026,Seizure,10.1016/j.seizure.2026.03.005,https://www.scopus.com/pages/publications/105032545351?origin=resultslist,105 - 111,137,,Article,Cited by: 1,False,False,False,El Zibaoui2026105,False
Gonçalves2025484,ARTICLE,Delusional infestation: an evidence-informed approach for general practice,"Gonçalves, Rui Baptista and Goulding, Jonathan M R and Mughal, Faraz",2025,British Journal of General Practice,10.3399/BJGP.2025.0288,https://www.scopus.com/pages/publications/105029570992?origin=resultslist,484 - 486,75,759,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Gonçalves2025484,False
García-Pacheco202464,ARTICLE,"The burden of mental disorders in Mexico, 1990-2019: Mental and neurological disorders, substance use, suicides, and related somatic disorders","García-Pacheco, José Ángel and Torres Ortega, María de Lourdes and Borges, Guilherme",2024,Spanish Journal of Psychiatry and Mental Health,10.1016/j.rpsm.2021.06.005,https://www.scopus.com/pages/publications/85111560933?origin=resultslist,64 - 70,17,2,Article,Cited by: 7,False,False,False,García-Pacheco202464,False
Okrah2026,ARTICLE,Cannabidiol and Parkinson's disease: Investigating receptor interactions and their therapeutic implications,"Okrah, Eric A. and Allan, Claire and Doblin, Monika S. and Annesley, Sarah J.",2026,Pharmacology and Therapeutics,10.1016/j.pharmthera.2025.108943,https://www.scopus.com/pages/publications/105020942263?origin=resultslist,,277,,Article,Cited by: 1; All Open Access; Green Open Access,True,False,True,Okrah2026,False
de Aquino2025,ARTICLE,Therapeutic Potential and Challenges of Cannabis sativa in Neurological Disorders: Pathways to Integration into Health Systems,"de Aquino, Pedro Everson Alexandre and Xavier, Júlia Matos Castro and Fonteles, Marta Maria França and Leal, Luzia Kalyne Almeida Moreira and Viana, Glauce Socorro de Barros",2025,Revista Brasileira de Plantas Medicinais,10.70151/np6wdt13,https://www.scopus.com/pages/publications/105012288524?origin=resultslist,,27,1,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False,de Aquino2025,False
Alkhammash2025,ARTICLE,Decoding apoptosis-associated pathways in inflammatory and neurodegenerative diseases: A network pharmacology based drug discovery approach,"Alkhammash, Abdullah and Alotaibi, Ghallab and Algethami, Aliyah and Alqarni, Mohammed",2025,European Journal of Pharmacology,10.1016/j.ejphar.2025.178231,https://www.scopus.com/pages/publications/105021288484?origin=resultslist,,1007,,Article,Cited by: 2,False,False,False,Alkhammash2025,False
