citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Abo-Elenin20252677,ARTICLE,The crucial role of beta-catenin in the osteoprotective effect of semaglutide in an ovariectomized rat model of osteoporosis,"Abo-Elenin, Mohannad Hakam Hamed and Kamel, Rehab and Nofal, Shahira and Ahmed, Amany Ali Eissa",2025,Naunyn-Schmiedeberg's Archives of Pharmacology,10.1007/s00210-024-03378-z,https://www.scopus.com/pages/publications/85203460532?origin=resultslist,2677 - 2693,398,3,Article,Cited by: 18; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Li2024,ARTICLE,Extracellular vesicles from neural stem cells safeguard neurons in intracerebral hemorrhage by suppressing reactive astrocyte neurotoxicity,"Li, Tianwen and Zhang, Liansheng and Wang, Peng and Yu, Jingyu and Zhong, Junjie and Tang, Qisheng and Zhu, Tongming and Chen, Kezhu and Li, Fengshi and Hong, Pengjie and Wei, Jiachen and Sun, Xicai and Ji, Guangchao and Song, Bin and Zhu, Jianhong",2024,Cell Reports,10.1016/j.celrep.2024.114854,https://www.scopus.com/pages/publications/85207365756?origin=resultslist,,43,10,Article,Cited by: 15; All Open Access; Gold Open Access,True,True,False
Hartsell2026,ARTICLE,Comparative Effectiveness of SGLT2 Inhibitor and GLP-1 Receptor Agonist on Kidney and Cardiovascular Outcomes by Kidney Failure Risk,"Hartsell, Sydney E. and Wei, Guo and Singh, Ravinder and Throolin, Michael and Nevers, McKenna R. and Sarwal, Amara and Derington, Catherine G. and Curtis, Christa and Boucher, Robert E. and Shen, Jincheng and Drakos, Stavros and Greene, Tom and Beddhu, Srinivasan",2026,Journal of the American Society of Nephrology,10.1681/ASN.0000001016,https://www.scopus.com/pages/publications/105034226008?origin=resultslist,,Publish Ahead of Print,,Article,Cited by: 3; All Open Access; Green Open Access,True,False,True
Guo20245,ARTICLE,Guideline for the Management of Diabetes Mellitus in the Elderly in China (2024 Edition),"Guo, Lixin and Xiao, Xinhua",2024,Aging Medicine,10.1002/agm2.12294,https://www.scopus.com/pages/publications/85189541678?origin=resultslist,5 - 51,7,1,Article,Cited by: 48; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bannigan2024,ARTICLE,The Dawn of a New Pharmaceutical Epoch: Can AI and Robotics Reshape Drug Formulation?,"Bannigan, Pauric and Hickman, Riley J. and Aspuru-Guzik, Alán and Allen, Christine",2024,Advanced Healthcare Materials,10.1002/adhm.202401312,https://www.scopus.com/pages/publications/85201382414?origin=resultslist,,13,29,Article,Cited by: 20; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Catalfamo2025,ARTICLE,“Ozempic Face”: An Emerging Drug-Related Aesthetic Concern and Its Treatment with Endotissutal Bipolar Radiofrequency (RF)—Our Experience,"Catalfamo, Luciano and De Ponte, Francesco Saverio and De Rinaldis, Danilo",2025,Journal of Clinical Medicine,10.3390/jcm14155269,https://www.scopus.com/pages/publications/105013241312?origin=resultslist,,14,15,Article,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rosseel2026,ARTICLE,"Small intestinal compared with colonic short-chain fatty acid delivery drives distinct systemic concentrations and endocrine responses in humans: a randomized, crossover trial","Rosseel, Riet and Vandermeulen, Greet and Dehau, Tessa and Verbeke, Kristin",2026,American Journal of Clinical Nutrition,10.1016/j.ajcnut.2026.101470,https://www.scopus.com/pages/publications/105048289599?origin=resultslist,,124,4,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Xu2025,ARTICLE,"Live birth following multimodal therapy in a patient with asherman’s syndrome, recurrent pregnancy loss, and polycystic ovarian syndrome: a case report and literature review","Xu, Qin and Li, Luyu and Li, Bo and Tang, Zouying and Ma, Yaxian and Tao, Limei and Ma, Rui and Zhuan, Li",2025,Contraception and Reproductive Medicine,10.1186/s40834-025-00384-1,https://www.scopus.com/pages/publications/105012857607?origin=resultslist,,10,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yao2026,ARTICLE,Maternal gestational diabetes mellitus leads to adverse growth patterns and disease risk in offspring in vivo: evidence from cross-generational effects on gut microbiota,"Yao, Ting and Xiong, Yan and Hu, Qiang and Chen, Yuhan and Li, Dan and Yan, Jiai and Yang, Ju and Wang, Yingyu and Cao, Hong and Zhang, Feng and Zhuang, Ruijuan and Sun, Jing",2026,BMC Microbiology,10.1186/s12866-025-04591-3,https://www.scopus.com/pages/publications/105031682137?origin=resultslist,,26,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kim2025,ARTICLE,Impact of diabetes on the progression of Alzheimer's disease via trajectories of amyloid–tau–neurodegeneration (ATN) biomarkers,"Kim, Eun Woo and Kim, Keun You and Kim, Eosu",2025,"Journal of Nutrition, Health and Aging",10.1016/j.jnha.2024.100444,https://www.scopus.com/pages/publications/85211345985?origin=resultslist,,29,2,Article,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Milluzzo2024,ARTICLE,Efficacy of a phone reminder to improve adherence to post-partum glucose tolerance testing after gestational diabetes and clinical predictors of post-partum follow-up compliance,"Milluzzo, Agostino and Manuella, Lucia and Frittitta, Lucia and Sciacca, Laura",2024,Diabetes Research and Clinical Practice,10.1016/j.diabres.2024.111653,https://www.scopus.com/pages/publications/85189820911?origin=resultslist,,210,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Hamza20241342,ARTICLE,A COMPARATIVE STUDY OF FOUR PERMEATION ENHANCERS FOR INCREASING THE TRANSPORT OF SALMON CALCITONIN ON CACO-2 CELL LINES,"Hamza, Andrei and Șaramet, Gabriel",2024,Farmacia,10.31925/farmacia.2024.6.13,https://www.scopus.com/pages/publications/85214791267?origin=resultslist,1342 - 1352,72,6,Article,Cited by: 1; All Open Access; Gold Open Access,True,True,False
Li2026573,ARTICLE,Liraglutide Promoted Osteogenic Differentiation of Dental Pulp Stem Cells via H3K18 Lactylation-Dependent DSPP Activation,"Li, Ruixue and Zhang, Jing and Song, Xixi and Han, Lulu and Yao, Mingyan",2026,Tissue Engineering and Regenerative Medicine,10.1007/s13770-026-00801-9,https://www.scopus.com/pages/publications/105033242194?origin=resultslist,573 - 582,23,4,Article,Cited by: 2; All Open Access; Green Open Access,True,False,True
Singh2026,ARTICLE,The ocular surface in type 2 diabetes: pathophysiology and impact of anti-diabetic drugs,"Singh, Indumathi and Poynten, Ann M. and Krishnan, Arun V. and Willcox, Mark D.P. and Markoulli, Maria",2026,Progress in Retinal and Eye Research,10.1016/j.preteyeres.2025.101417,https://www.scopus.com/pages/publications/105023512101?origin=resultslist,,110,,Article,Cited by: 6; All Open Access; Hybrid Gold Open Access,True,True,False
Miller2024398,ARTICLE,Detection and Intervention: Use of Continuous Glucose Monitoring in the Early Stages of Type 2 Diabetes,"Miller, Eden and Miller, Kevin",2024,Clinical Diabetes,10.2337/cd23-0077,https://www.scopus.com/pages/publications/85202040269?origin=resultslist,398 - 407,42,3,Article,Cited by: 14; All Open Access; Green Open Access,True,False,True
Dahl-Larsen2025,ARTICLE,Patient experiences with group consultations when treated with semaglutide for obesity: A qualitative case study in a Danish general practice,"Dahl-Larsen, Rasmus and Jakobsen, P.R. and Søndergaard, Jens and Henriksen, Jan Erik and Assing Hvidt, Elisabeth",2025,BMJ Open,10.1136/bmjopen-2024-093357,https://www.scopus.com/pages/publications/105011858154?origin=resultslist,,15,7,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhao2026,ARTICLE,Significance of neuroendocrine systems and the gut-brain axis (GBA) in the regulation of obesity,"Zhao, Hanwei and Li, Yaqing and Cheng, Ran and Wang, Ye and Ma, Liyuan and Chen, Wenge",2026,PeerJ,10.7717/peerj.20400,https://www.scopus.com/pages/publications/105028179393?origin=resultslist,,14,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dangi2025592,ARTICLE,Development and Characterization of Modified Release Dosage Form Utilizing Semaglutide,"Dangi, Aanchal and Sharma, Komal",2025,International Journal of Drug Delivery Technology,10.25258/ijddt.15.2.28,https://www.scopus.com/pages/publications/105027817436?origin=resultslist,592 - 599,15,2,Article,Cited by: 0; All Open Access; Bronze Open Access,True,False,False
L’hostellier2026,ARTICLE,"Doravirine versus dolutegravir-based regimen in antiretroviral treatment-naive people living with HIV-1 (ANRS0392s ELDORADO): protocol for an international, open-label, randomised, non-inferiority, phase III trial","L’hostellier, Anthony and Kouanfack, Charles and Chazallon, Corine and Wagner-Cardoso, Sandra and Eholie, Serge Paul and Banze, Neiva and Halue, Guttiga and Capeau, Jacqueline and Delaugerre, Constance and Moh, Raoul and Bonnet, Fabrice and Mfeukeu Kuate, Liliane and Jaquet, Antoine and Perazzo, Hugo and Bernard, Charlotte and Bastard, Jean-Philippe and Goldwirt, Lauriane and Vilquin, Paul and Nhassengo, Pedroso Pedro and Lavalée, Margot and Minvielle, Nicolas and Dodd, P.J. and Marcy, Olivier and Molina, Jean-Michel and Grinsztejn, Beatriz and Sellier, Pierre O.",2026,BMJ Open,10.1136/bmjopen-2025-110560,https://www.scopus.com/pages/publications/105029607263?origin=resultslist,,16,2,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Klonoff20243128,ARTICLE,Risks of peri- and postoperative complications with glucagon-like peptide-1 receptor agonists,"Klonoff, David C. and Kim, Sun H. and Galindo, Rodolfo J. and Joseph, Jeffery I. and Garrett, Valerie and Gombar, Saurabh and Aaron, Rachel E. and Tian, Tiffany and Kerr, David",2024,"Diabetes, Obesity and Metabolism",10.1111/dom.15636,https://www.scopus.com/pages/publications/85193072029?origin=resultslist,3128 - 3136,26,8,Article,Cited by: 43; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Sun2025,ARTICLE,Effects of semaglutide on metabolism and gut microbiota in high-fat diet-induced obese mice,"Sun, Luyan and Shang, Bingqing and Lv, Suyuan and Liu, Guolong and Wu, Qiu and Geng, Yue",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1562896,https://www.scopus.com/pages/publications/105008762976?origin=resultslist,,16,,Article,Cited by: 28; All Open Access; Gold Open Access; Green Open Access,True,True,True
Palasantzas2026,ARTICLE,Assessing Nutraceuticals for Hepatic Steatosis: A Standardized In Vitro Approach,"Palasantzas, Victoria E. J. M. and Struik, Dicky and Bos, Trijnie and Withoff, Sebo and Fu, Jingyuan and Jonker, Johan W. and Hoogerland, Joanne A.",2026,Nutrients,10.3390/nu18030388,https://www.scopus.com/pages/publications/105029932520?origin=resultslist,,18,3,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kim2025,ARTICLE,Effective Oral Delivery of Teriparatide Using Organoclay—Polymethacrylate Nanocomposites for Osteoporosis Therapy,"Kim, Gyu Lin and Kang, Yeon Ju and Seo, Soo Hwa and Jeon, Jiwoon and Han, Hyo-Kyung",2025,Pharmaceutics,10.3390/pharmaceutics17111450,https://www.scopus.com/pages/publications/105023078550?origin=resultslist,,17,11,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bays2024,ARTICLE,"Obesity, dyslipidemia, and cardiovascular disease: A joint expert review from the Obesity Medicine Association and the National Lipid Association 2024","Bays, Harold Edward and Kirkpatrick, Carol and Maki, Kevin C. and Toth, Peter P. and Morgan, Ryan T. and Tondt, Justin and Christensen, Sandra Michelle and Dixon, Dave and Jacobson, Terry A.",2024,Obesity Pillars,10.1016/j.obpill.2024.100108,https://www.scopus.com/pages/publications/85192215161?origin=resultslist,,10,,Article,Cited by: 76; All Open Access; Gold Open Access; Green Open Access,True,True,True
Xie2026,ARTICLE,A gut-liver lipid flux checkpoint mediates FAHFA protection from MASLD,"Xie, Hao and Cheng, Hong Sheng and Ng, Jia Xun Jarryl and Zhang, Shuang and Kim, Joseph Han Sol and Tan, Soon Heng and Tan, Choon-Hong and Tan, Nguan Soon",2026,Pharmacological Research,10.1016/j.phrs.2025.108085,https://www.scopus.com/pages/publications/105027096116?origin=resultslist,,224,,Article,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ziebarth2024,ARTICLE,Oral Delivery of Liraglutide-Loaded Zein/Eudragit-Chitosan Nanoparticles Provides Pharmacokinetic and Glycemic Outcomes Comparable to Its Subcutaneous Injection in Rats,"Ziebarth, Jeferson and da Silva, Letícia Marina and Lorenzett, Ariane Krause Padilha and Figueiredo, Ingrid Delbone and Carlstrom, Paulo Fernando and Cardoso, Felipe Nunes and de Freitas, André Luiz Ferreira and Baviera, Amanda Martins and Mainardes, Rubiana Mara",2024,Pharmaceutics,10.3390/pharmaceutics16050634,https://www.scopus.com/pages/publications/85194085907?origin=resultslist,,16,5,Article,Cited by: 24; All Open Access; Gold Open Access; Green Open Access,True,True,True
Hirotsu2025,ARTICLE,Exploring factors predicting the effectiveness of oral semaglutide in Japanese individuals with type 2 diabetes switching from dipeptidyl peptidase 4 inhibitors: a pilot study,"Hirotsu, Takao and Taniguchi, Kanta and Nishimura, Rimei",2025,Frontiers in Clinical Diabetes and Healthcare,10.3389/fcdhc.2025.1520389,https://www.scopus.com/pages/publications/105001878636?origin=resultslist,,6,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Elmorsy2026,ARTICLE,Bioresponsive gelatin-coated silk fibroin nanoparticles enhance roxadustat therapy in experimental pulmonary fibrosis,"Elmorsy, Elsayed A. and Saber, Sameh and Alsalloom, Abdulaziz A. and Al-Nafeesah, Abdullah and Khodeir, Mostafa M. and Alolayan, Abdullah and Alhomaidi, Adel and Alorini, Mohammed and Abdel-Hamed, Mohamed R. and Amer, Maha M. and Eltayeb, Huda and Ahmed, Syed Suhail and El Adle Khalaf, Noura and Hamza, Eman and Abdel-Aal, Ebtehal M. and El-Sayed, Abdelrahman and Y. Kira, Ahmed",2026,Frontiers in Pharmacology,10.3389/fphar.2026.1921860,https://www.scopus.com/pages/publications/105047789553?origin=resultslist,,17,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lee2025,ARTICLE,Preparation and Therapeutic Evaluation of Engineered Semaglutide and Statin–Lipid Conjugate-Based Nanoparticle,"Lee, Kyeong-Ju and Yang, Seong-Bin and Lee, Jae-Hyeon and Seo, Bison and Won, Hyung-Sik and Park, Jooho",2025,Pharmaceutics,10.3390/pharmaceutics17040480,https://www.scopus.com/pages/publications/105003550068?origin=resultslist,,17,4,Article,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yao2026,ARTICLE,Adipose-targeted microneedle patch co-delivering semaglutide and rosiglitazone unlocks adipose browning efficacy for obesity therapy,"Yao, Weiqin and Wang, Jiawen and Zeng, Xuan and Chen, Weihai and Zhang, Xianzheng",2026,Nano Research,10.26599/NR.2026.94908852,https://www.scopus.com/pages/publications/105047517728?origin=resultslist,,19,9,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Walker2026,ARTICLE,Bitter hop nutraceutical stimulates fat mass loss while preserving muscle mass in a cohort of individuals with overweight or obesity receiving diet and exercise advice,"Walker, Edward and Lo, Kim and Smirk, Isabel and Spence, Marry Rose and Dinnan, Hannah and Martell, Sheridan and Lomiwes, Dominic",2026,Obesity Pillars,10.1016/j.obpill.2026.100299,https://www.scopus.com/pages/publications/105044774263?origin=resultslist,,19,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ashraf2026,ARTICLE,GLP-1 receptor agonist adjunct therapy stabilises Ramadan dysglycaemia in insulin-treated diabetes: a CGM-based study,"Ashraf, Tanveer and Lessan, Nader",2026,Diabetes Research and Clinical Practice,10.1016/j.diabres.2026.113369,https://www.scopus.com/pages/publications/105041509680?origin=resultslist,,238,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Sasset2026,ARTICLE,DNA-based delivery of incretin receptor agonists using MYO Technology leads to durable weight loss in a diet-induced obesity model,"Sasset, Linda and Cameron, Andrew D. and Sussman, Carleigh and Rubinelli, Luisa and Maji, Debnath and Miller, Robert and Thompson, Andy and Campbell, Delcora and Walker, Melanie R. and Drozdz, Marek M. and Liberatore, Rachel A.",2026,Molecular Therapy Nucleic Acids,10.1016/j.omtn.2026.102946,https://www.scopus.com/pages/publications/105038900419?origin=resultslist,,37,2,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Subedi2025637,ARTICLE,An oral liraglutide nanomicelle formulation conferring reduced insulin-resistance and long-term hypoglycemic and lipid metabolic benefits,"Subedi, Laxman and Bamjan, Arjun Dhwoj and Phuyal, Susmita and Shim, Jung-Hyun and Cho, Seung-Sik and Seo, Jong Bae and Chang, Kwan-Young and Byun, Youngro and Kweon, Seho and Park, Jin Woo",2025,Journal of Controlled Release,10.1016/j.jconrel.2024.12.039,https://www.scopus.com/pages/publications/85212978427?origin=resultslist,637 - 655,378,,Article,Cited by: 19; All Open Access; Hybrid Gold Open Access,True,True,False
Jin2026,ARTICLE,To investigate the effect of a high-fat diet on pharmacokinetics/renal function/RAAS-related parameters after a single dose of empagliflozin in healthy Chinese adults,"Jin, Yi and Zhao, Wenyan and Li, Qian and Ding, Sunqi and Tian, Shuangshuang and Han, Zhaodi and Wu, Hui and Bai, Lu and Liao, Hui",2026,BMC Pharmacology and Toxicology,10.1186/s40360-026-01099-y,https://www.scopus.com/pages/publications/105033507155?origin=resultslist,,27,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yin2025,ARTICLE,Efficacy of GLP-1 Receptor Agonist-Based Therapies on Cardiovascular Events and Cardiometabolic Parameters in Obese Individuals Without Diabetes: A Meta-Analysis of Randomized Controlled Trials,"Yin, Yue and Zhang, Minghan and Cao, Qiuyu and Lin, Lin and Lu, Jieli and Bi, Yufang and Chen, Yuhong",2025,Journal of Diabetes,10.1111/1753-0407.70082,https://www.scopus.com/pages/publications/105002446781?origin=resultslist,,17,4,Article,Cited by: 22; All Open Access; Gold Open Access; Green Open Access,True,True,True
Min2026,ARTICLE,Intravenous Everolimus Formulation (Sapu003) for Clinical Trials,"Min, Sheng-Hao and Forero, Kevin and Putnam, William and Anderson, Jonathan and Hoff, Robert and Lopp, John and Trieu, Vuong and Ho, Kwun and Lee, Cynthia",2026,International Journal of Molecular Sciences,10.3390/ijms27135775,https://www.scopus.com/pages/publications/105045251486?origin=resultslist,,27,13,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dreshaj2025406,ARTICLE,Medicinal Plants as Powerful and Efficient Sources of Diabetes Treatment Compared to Medicinal Insulins: Case Study Dukagjin Region in Kosovo,"Dreshaj, Arber and Veseli, Donika and Dreshaj, Altin and Bajraktari, Florim",2025,International Journal of Drug Delivery Technology,10.25258/ijddt.15.2.5,https://www.scopus.com/pages/publications/105027764856?origin=resultslist,406 - 415,15,2,Article,Cited by: 0; All Open Access; Bronze Open Access,True,False,False
Genton2026,ARTICLE,Challenges of nutritional support in patients with diabetes: A position paper of the ESPEN special interest group,"Genton, Laurence and Sanz, Miguel Leon and Arvanitakis, Marianna and Ballesteros-Pomar, María D. and Bally, Lia and Barazzoni, Rocco and Bétry, Cécile and Burgos, Rosa and Cuerda, Cristina and Hadefi, Alia and Klek, Stanislav and Mahmutovic, Meliha and Quilliot, Didier and Rubin, Diana and Schneider, Stéphane M. and Serlie, Mireille J. and Collet, Tinh-Hai",2026,Clinical Nutrition,10.1016/j.clnu.2025.106550,https://www.scopus.com/pages/publications/105027040742?origin=resultslist,,56,,Article,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Kim2026,ARTICLE,Engineered polymer micelles with tunable gas release for effective reduction of local fat deposits,"Kim, Choonggu and Lee, Yun-chan and Lee, In Young and Jeong, Eun Ju and Lee, Kuen Yong",2026,Biomedicine and Pharmacotherapy,10.1016/j.biopha.2026.119767,https://www.scopus.com/pages/publications/105044499259?origin=resultslist,,202,,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Moss2026,ARTICLE,Incretin therapy and obesity: current and future pharmacologic possibilities,"Moss, Emory and Hawk, Kennedy and Lollis, Kathrine and Clements, Jennifer N.",2026,Canadian Journal of Physiology and Pharmacology,10.1139/cjpp-2025-0151,https://www.scopus.com/pages/publications/105029128892?origin=resultslist,,104,,Article,Cited by: 1; All Open Access; Hybrid Gold Open Access,True,True,False
Fagan2025,ARTICLE,Direct compression peptide tablets: insights into the importance of permeation enhancer processibility and peptide stability,"Fagan, A. and Bateman, L.M. and O'Mahony, M. and Crean, A.M. and O'Shea, J.P.",2025,International Journal of Pharmaceutics,10.1016/j.ijpharm.2025.126257,https://www.scopus.com/pages/publications/105018685023?origin=resultslist,,685,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Lund2026,ARTICLE,Assessment of greenhouse gas emission of type 2 diabetes management in adults: a modelling study in the UK,"Lund, Niels and Maslova, Ekaterina and Chen, Jieling and Giannini, Julia and Soro, Mar and Culligan, Ian and Richards, Glyn and Taneja, Loveleen and Varghese, Shanky and Li, Yuxin and Xu, Weiwei and Gonzalez, Jose and Valentim, Joice and Tour, Priscille de La and Adshead, Fiona and Moore, Keith and Puggina, Anna",2026,BMJ Open,10.1136/bmjopen-2025-106299,https://www.scopus.com/pages/publications/105028091788?origin=resultslist,,16,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2026569,ARTICLE,Clusterin Drives Fiber Endocytosis by Mesothelial Cells to Resolve Liver Fibrosis,"Wang, Minjun and Chen, Fei and Gao, Junling and Liu, Qinggui and Li, Zhixuan and Kong, Qingjie and Liu, Yanfang and Pang, Yan and Wang, Zijun and Zhou, Ye and Zhang, Liyuan and Jia, Kaiwei and Lu, Shan and Liu, Shanrong and Yuan, Jihang and He, Xing and Liu, Hui and Li, Xiang and Hou, Jin",2026,Gastroenterology,10.1053/j.gastro.2025.08.022,https://www.scopus.com/pages/publications/105024590748?origin=resultslist,569 - 583,170,3,Article,Cited by: 15; All Open Access; Hybrid Gold Open Access,True,True,False
Lee2024546,ARTICLE,"Long-term safety study of the highly absorbable curcumin formulation TS-P1 in healthy Japanese adults: a randomized, placebo-controlled, double-blind, parallel-group comparative study","Lee, Hyunjin and Kuwabara, Yoshitaka and Hirose, Akiko and Makino, Yuji and Hashimoto, Kyohei and Sakata, Misaki and Watanabe, Tadashi",2024,Functional Foods in Health and Disease,10.31989/ffhd.v14i7.1396,https://www.scopus.com/pages/publications/85201092253?origin=resultslist,546 - 563,14,7,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Milanović20242466,ARTICLE,TAAR1 agonist ulotaront delays gastric emptying of solids in patients with schizophrenia and concurrent metabolic syndrome with prediabetes,"Milanović, Snežana and Dedic, Nina and Lew, Robert and Burton, Duane and Koblan, Kenneth S. and Camilleri, Michael and Hopkins, Seth C.",2024,"Diabetes, Obesity and Metabolism",10.1111/dom.15569,https://www.scopus.com/pages/publications/85189522717?origin=resultslist,2466 - 2475,26,6,Article,Cited by: 6; All Open Access; Hybrid Gold Open Access,True,True,False
Prada Brichtova20259152,ARTICLE,Observation of unique stable nano-assemblies of a lipidated glucagon-like peptide 1 analogue,"Prada Brichtova, Eva and Gomes Dos Santos, Ana L. and Jackson, Sophie E.",2025,Soft Matter,10.1039/d5sm00801h,https://www.scopus.com/pages/publications/105023959673?origin=resultslist,9152 - 9161,21,47,Article,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False
Thorens20241027,ARTICLE,Building the Glucagon-Like Peptide-1 Receptor Brick by Brick: Revisiting a 1993 Diabetes Classic by Thorens et al,"Thorens, Bernard and Hodson, David J.",2024,Diabetes,10.2337/dbi24-0025,https://www.scopus.com/pages/publications/85196890245?origin=resultslist,1027 - 1031,73,7,Article,Cited by: 2; All Open Access; Green Open Access,True,False,True
Tocharus2024,ARTICLE,Hypoglycemic Ability of Sericin-Derived Oligopeptides (SDOs) from Bombyx mori Yellow Silk Cocoons and Their Physiological Effects on Streptozotocin (STZ)-Induced Diabetic Rats,"Tocharus, Chainarong and Sutheerawattananonda, Manote",2024,Foods,10.3390/foods13142184,https://www.scopus.com/pages/publications/85199666852?origin=resultslist,,13,14,Article,Cited by: 13; All Open Access; Gold Open Access; Green Open Access,True,True,True
Mastaitis2025,ARTICLE,GDF8 and activin A blockade protects against GLP-1–induced muscle loss while enhancing fat loss in obese male mice and non-human primates,"Mastaitis, Jason W. and Gomez, Daniel and Raya, José G. and Li, Diana and Min, Soo and Stec, Michael and Kleiner, Sandra and McWilliams, Toya and Altarejos, Judith Y. and Murphy, Andrew J. and Yancopoulos, George D. and Sleeman, Mark W.",2025,Nature Communications,10.1038/s41467-025-59485-9,https://www.scopus.com/pages/publications/105004898389?origin=resultslist,,16,1,Article,Cited by: 41; All Open Access; Gold Open Access; Green Open Access,True,True,True
Levy2026,ARTICLE,A Text Messaging–Based Program to Transition From Basal Insulin to Glucagon-Like Peptide-1 Receptor Agonists in Safety-Net Diabetes Care: Pilot Quality Improvement Intervention Study,"Levy, Natalie and Nerlino, Katie and Bongalos, Sherlane and Dasilva, Alex and Uzor, Chinye and Liang, Ying Jie and Sonubi, Olubunmi",2026,JMIR Formative Research,10.2196/76993,https://www.scopus.com/pages/publications/105036229982?origin=resultslist,,10,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wright2024754,ARTICLE,Initiating GLP-1 Therapy in Combination with FreeStyle Libre Provides Greater Benefit Compared with GLP-1 Therapy Alone,"Wright, Eugene E. and Roberts, Gregory J. and Chuang, Joyce S. and Nabutovsky, Yelena and Virdi, Naunihal and Miller, Eden",2024,Diabetes Technology and Therapeutics,10.1089/dia.2024.0015,https://www.scopus.com/pages/publications/85195048159?origin=resultslist,754 - 762,26,10,Article,Cited by: 18; All Open Access; Hybrid Gold Open Access,True,True,False
Daniell2025,ARTICLE,Evaluation of Biologics ACE2/Ang(1–7) Encapsulated in Plant Cells for FDA Approval: Safety and Toxicology Studies,"Daniell, Henry and Wakade, Geetanjali and Nair, Smruti K. and Singh, Rahul and Emanuel, Steven A. and Brock, Barry and Margulies, Kenneth B.",2025,Pharmaceutics,10.3390/pharmaceutics17010012,https://www.scopus.com/pages/publications/85216118735?origin=resultslist,,17,1,Article,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Roy2025607,ARTICLE,Crystallographic and physicochemical characterization of salcaprozoic acid: A structural basis for SNAC-enabled drug delivery systems,"Roy, Parag and Waddell, Paul G. and Dey, Rajdeep and Kavanagh, Oisin N.",2025,Acta Crystallographica Section C: Structural Chemistry,10.1107/S2053229625008691,https://www.scopus.com/pages/publications/105020979383?origin=resultslist,607 - 613,81,,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Wang2024,ARTICLE,Bitter-tasting drugs tune GDF15 and GLP-1 expression via bitter taste or motilin receptors in the intestine of patients with obesity,"Wang, Qian and Farhadipour, Mona and Thijs, Theo and Ruilova Sosoranga, Emily and Van der Schueren, Bart and Ceulemans, Laurens J. and Deleus, Ellen and Lannoo, Matthias and Tack, Jan and Depoortere, Inge",2024,Molecular Metabolism,10.1016/j.molmet.2024.102002,https://www.scopus.com/pages/publications/85201450110?origin=resultslist,,88,,Article,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
